person	personLabel	SALproposedLabel	SALproposed	SALsignatorypersonalLabel	SALsignatorypersonal	SALsignatorygeneralLabel	SALsignatorygeneral	RAIproposed	RAIproposedLabel	RAIseconded	RAIsecondedLabel	date
https://beyond-notability.wikibase.cloud/entity/Q76	Rachael Poole	Charles John Holmes	https://beyond-notability.wikibase.cloud/entity/Q140	John Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q45							1925-02-04T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q76	Rachael Poole	Charles John Holmes	https://beyond-notability.wikibase.cloud/entity/Q140	Charles Lethbridge Kingsford	https://beyond-notability.wikibase.cloud/entity/Q48							1925-02-04T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q76	Rachael Poole	Charles John Holmes	https://beyond-notability.wikibase.cloud/entity/Q140	Rose Graham	https://beyond-notability.wikibase.cloud/entity/Q57							1925-02-04T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q76	Rachael Poole	Charles John Holmes	https://beyond-notability.wikibase.cloud/entity/Q140	David George Hogarth	https://beyond-notability.wikibase.cloud/entity/Q64							1925-02-04T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q76	Rachael Poole	Charles John Holmes	https://beyond-notability.wikibase.cloud/entity/Q140	Robert Holland Martin	https://beyond-notability.wikibase.cloud/entity/Q869							1925-02-04T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q145	Tessa Verney Wheeler	Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137	Robin George Collingwood	https://beyond-notability.wikibase.cloud/entity/Q135							1928-03-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q145	Tessa Verney Wheeler	Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137	Evan Vincent Evans	https://beyond-notability.wikibase.cloud/entity/Q146							1928-03-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q145	Tessa Verney Wheeler	Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137	Thomas Davies Pryce	https://beyond-notability.wikibase.cloud/entity/Q147							1928-03-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q145	Tessa Verney Wheeler	Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137	Osbert Guy Stanhope Crawford	https://beyond-notability.wikibase.cloud/entity/Q148							1928-03-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q145	Tessa Verney Wheeler	Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137	Cyril Fox	https://beyond-notability.wikibase.cloud/entity/Q149							1928-03-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q145	Tessa Verney Wheeler	Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137	Edward Earle Dorling	https://beyond-notability.wikibase.cloud/entity/Q150							1928-03-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q145	Tessa Verney Wheeler	Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137	John Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q45							1928-03-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q145	Tessa Verney Wheeler	Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137	Charles Reed Peers	https://beyond-notability.wikibase.cloud/entity/Q55							1928-03-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q145	Tessa Verney Wheeler	Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137	Joscelyn Plunket Bushe-Fox	https://beyond-notability.wikibase.cloud/entity/Q99							1928-03-01T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q153	Eliza Jeffries Davis	Arthur Hermann Thomas	https://beyond-notability.wikibase.cloud/entity/Q155	William Page	https://beyond-notability.wikibase.cloud/entity/Q138							1929-01-10T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q153	Eliza Jeffries Davis	Arthur Hermann Thomas	https://beyond-notability.wikibase.cloud/entity/Q155	Emery Walker	https://beyond-notability.wikibase.cloud/entity/Q142							1929-01-10T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q153	Eliza Jeffries Davis	Arthur Hermann Thomas	https://beyond-notability.wikibase.cloud/entity/Q155	Claude Jenkins	https://beyond-notability.wikibase.cloud/entity/Q143							1929-01-10T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q153	Eliza Jeffries Davis	Arthur Hermann Thomas	https://beyond-notability.wikibase.cloud/entity/Q155	Philip Norman	https://beyond-notability.wikibase.cloud/entity/Q156							1929-01-10T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q153	Eliza Jeffries Davis	Arthur Hermann Thomas	https://beyond-notability.wikibase.cloud/entity/Q155	Charles Johnson	https://beyond-notability.wikibase.cloud/entity/Q157							1929-01-10T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q153	Eliza Jeffries Davis	Arthur Hermann Thomas	https://beyond-notability.wikibase.cloud/entity/Q155	Montague Spencer Giuseppi	https://beyond-notability.wikibase.cloud/entity/Q158							1929-01-10T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q153	Eliza Jeffries Davis	Arthur Hermann Thomas	https://beyond-notability.wikibase.cloud/entity/Q155	Frederic George Kenyon	https://beyond-notability.wikibase.cloud/entity/Q159							1929-01-10T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q153	Eliza Jeffries Davis	Arthur Hermann Thomas	https://beyond-notability.wikibase.cloud/entity/Q155	Charles Harding Firth	https://beyond-notability.wikibase.cloud/entity/Q160							1929-01-10T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q153	Eliza Jeffries Davis	Arthur Hermann Thomas	https://beyond-notability.wikibase.cloud/entity/Q155	William Martin	https://beyond-notability.wikibase.cloud/entity/Q161							1929-01-10T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q153	Eliza Jeffries Davis	Arthur Hermann Thomas	https://beyond-notability.wikibase.cloud/entity/Q155	Hilary Jenkinson	https://beyond-notability.wikibase.cloud/entity/Q46							1929-01-10T00:00:00Z
