record_id,person,person_label,year,role,ads_record_id,ads_id
4979,Q397,Robert Alexander Stewart Macalister,1943,Author,3038959,10594
4980,Q397,Robert Alexander Stewart Macalister,1910,Author,3039762,10594
4981,Q397,Robert Alexander Stewart Macalister,1946,Author,3057842,10594
4982,Q397,Robert Alexander Stewart Macalister,1946,Author,3057841,10594
4983,Q397,Robert Alexander Stewart Macalister,1897,Author,3039968,10594
4984,Q397,Robert Alexander Stewart Macalister,1909,Author,3039305,10594
4985,Q397,Robert Alexander Stewart Macalister,1921,Author,3039230,10594
4986,Q397,Robert Alexander Stewart Macalister,1896,Author,3039951,10594
4987,Q397,Robert Alexander Stewart Macalister,1896,Author,3198946,10594
4988,Q397,Robert Alexander Stewart Macalister,1938,Author,3057937,10594
4989,Q397,Robert Alexander Stewart Macalister,1906,Author,3039687,10594
4990,Q397,Robert Alexander Stewart Macalister,1896,Author,3198936,10594
4991,Q397,Robert Alexander Stewart Macalister,1929,Author,3057923,10594
4992,Q397,Robert Alexander Stewart Macalister,1917,Author,3057916,10594
4993,Q397,Robert Alexander Stewart Macalister,1906,Author,3039651,10594
4994,Q397,Robert Alexander Stewart Macalister,1929,Author,3039299,10594
4995,Q397,Robert Alexander Stewart Macalister,1943,Author,3057839,10594
4996,Q397,Robert Alexander Stewart Macalister,1939,Author,3057826,10594
4997,Q397,Robert Alexander Stewart Macalister,1929,Author,3057922,10594
4998,Q397,Robert Alexander Stewart Macalister,1897,Author,3039971,10594
4999,Q397,Robert Alexander Stewart Macalister,1917,Author,3057912,10594
5000,Q397,Robert Alexander Stewart Macalister,1908,Author,3039710,10594
5001,Q397,Robert Alexander Stewart Macalister,1906,Author,3039684,10594
5002,Q397,Robert Alexander Stewart Macalister,1918,Author,3057919,10594
5003,Q397,Robert Alexander Stewart Macalister,1906,Author,3039681,10594
5004,Q397,Robert Alexander Stewart Macalister,1935,Author,3057930,10594
5005,Q397,Robert Alexander Stewart Macalister,1933,Author,3057924,10594
5006,Q397,Robert Alexander Stewart Macalister,1898,Author,3040016,10594
5007,Q397,Robert Alexander Stewart Macalister,1901,Author,3039412,10594
5008,Q397,Robert Alexander Stewart Macalister,1906,Author,3039676,10594
5009,Q397,Robert Alexander Stewart Macalister,1896,Author,3039914,10594
5010,Q397,Robert Alexander Stewart Macalister,1899,Author,3086028,10594
5011,Q397,Robert Alexander Stewart Macalister,1910,Author,3039773,10594
5012,Q397,Robert Alexander Stewart Macalister,1903,Author,3039521,10594
5013,Q397,Robert Alexander Stewart Macalister,1901,Author,3039415,10594
5014,Q397,Robert Alexander Stewart Macalister,1935,Author,3185791,10594
5015,Q397,Robert Alexander Stewart Macalister,1896,Author,3039953,10594
5016,Q397,Robert Alexander Stewart Macalister,NA,Author,3085905,10594
5017,Q397,Robert Alexander Stewart Macalister,1899,Author,3086031,10594
5018,Q397,Robert Alexander Stewart Macalister,1899,Author,3086026,10594
5019,Q397,Robert Alexander Stewart Macalister,1910,Author,3039771,10594
5020,Q397,Robert Alexander Stewart Macalister,1899,Author,3040043,10594
5021,Q397,Robert Alexander Stewart Macalister,1896,Author,3146793,10594
5022,Q397,Robert Alexander Stewart Macalister,1906,Author,3039677,10594
5023,Q397,Robert Alexander Stewart Macalister,1908,Author,3039712,10594
5024,Q397,Robert Alexander Stewart Macalister,1899,Author,3040045,10594
5025,Q397,Robert Alexander Stewart Macalister,1896,Author,3039909,10594
5026,Q397,Robert Alexander Stewart Macalister,1900,Author,3039356,10594
5027,Q397,Robert Alexander Stewart Macalister,1912,Author,3057900,45566
5028,Q398,Herbert M. Vaughan,1905,Author,3050166,46716
5029,Q3997,Alexander Stuart Murray,1904,Author,3136172,47930
5030,Q3997,Alexander Stuart Murray,1902,Author,3143958,47930
5031,Q3997,Alexander Stuart Murray,1900,Author,3143888,47930
5032,Q3997,Alexander Stuart Murray,NA,Author,3144255,47930
5033,Q3997,Alexander Stuart Murray,NA,Author,3144220,47930
5034,Q3997,Alexander Stuart Murray,1895,Author,3143803,47930
5035,Q3997,Alexander Stuart Murray,1891,Author,3004772,47930
5036,Q3997,Alexander Stuart Murray,1886,Author,3144240,47930
5037,Q3997,Alexander Stuart Murray,NA,Author,3143721,47930
5038,Q3997,Alexander Stuart Murray,NA,Author,3143911,47930
5039,Q3997,Alexander Stuart Murray,1900,Author,3146396,47930
5040,Q3997,Alexander Stuart Murray,1891,Author,3004774,47930
5041,Q3997,Alexander Stuart Murray,1868,Author,3076445,47930
5042,Q3997,Alexander Stuart Murray,NA,Author,3144118,47930
5043,Q3997,Alexander Stuart Murray,NA,Author,3141300,47930
5044,Q3997,Alexander Stuart Murray,1894,Author,3004941,47930
5046,Q3997,Alexander Stuart Murray,1891,Author,3004769,47930
5047,Q3997,Alexander Stuart Murray,1896,Author,3149977,47930
5048,Q3997,Alexander Stuart Murray,1892,Author,3004870,47930
5049,Q3997,Alexander Stuart Murray,NA,Author,3143907,47930
5050,Q3997,Alexander Stuart Murray,NA,Author,3143725,47930
5051,Q3997,Alexander Stuart Murray,1902,Author,3146407,47930
5052,Q3997,Alexander Stuart Murray,1894,Author,3143753,47930
5053,Q3997,Alexander Stuart Murray,NA,Author,3143740,47930
5054,Q3997,Alexander Stuart Murray,NA,Author,3143706,47930
5055,Q3997,Alexander Stuart Murray,1895,Author,3121051,47930
5056,Q3997,Alexander Stuart Murray,NA,Author,3143900,47930
5057,Q3997,Alexander Stuart Murray,1896,Author,3136295,47930
5058,Q3997,Alexander Stuart Murray,1903,Author,3136320,47930
5059,Q3997,Alexander Stuart Murray,NA,Author,3144254,47930
5061,Q3998,Harold Sands,1901,Author,3062777,42166
5062,Q3998,Harold Sands,1912,Author,3179324,42166
5063,Q3998,Harold Sands,1913,Author,3179341,42166
5064,Q3998,Harold Sands,1908,Author,3137589,42166
5065,Q3998,Harold Sands,1901,Author,3062772,42166
5066,Q4,James Hilton,1906,Author,3179204,47118
5067,Q4,James Hilton,1891,Author,3178816,47118
5068,Q4,James Hilton,1888,Author,3178708,47118
5069,Q4,James Hilton,1884,Author,3178580,47118
5070,Q4,James Hilton,1897,Author,3178985,47118
5071,Q4,James Hilton,1904,Author,3179155,47118
5079,Q401,Victor Erle Nash Williams,1950,Author,3123126,21989
5080,Q401,Victor Erle Nash Williams,1935,Author,3050494,21989
5081,Q401,Victor Erle Nash Williams,1933,Author,3050471,21989
5082,Q401,Victor Erle Nash Williams,1939,Author,3050517,21989
5083,Q401,Victor Erle Nash Williams,1953,Author,3108014,21989
5084,Q401,Victor Erle Nash Williams,1930,Author,3098546,21989
5085,Q401,Victor Erle Nash Williams,1953,Author,3074373,21989
5086,Q401,Victor Erle Nash Williams,1929,Author,3050447,21989
5087,Q401,Victor Erle Nash Williams,1930,Author,3105841,21989
5088,Q401,Victor Erle Nash Williams,1952,Author,3124136,21989
5089,Q401,Victor Erle Nash Williams,1951,Author,3074363,21989
5090,Q401,Victor Erle Nash Williams,1955,Author,3074389,21989
5091,Q401,Victor Erle Nash Williams,1946,Author,3179839,21989
5092,Q401,Victor Erle Nash Williams,1927,Author,3050435,21989
5093,Q401,Victor Erle Nash Williams,1951,Author,3074364,21989
5094,Q401,Victor Erle Nash Williams,1936,Author,3050501,21989
5095,Q401,Victor Erle Nash Williams,1953,Author,3074372,21989
5096,Q401,Victor Erle Nash Williams,1952,Author,3074365,21989
5097,Q401,Victor Erle Nash Williams,1950,Author,3074360,21989
5098,Q401,Victor Erle Nash Williams,1952,Author,3074369,21989
5099,Q401,Victor Erle Nash Williams,1931,Author,3050463,21989
5100,Q401,Victor Erle Nash Williams,1933,Author,3050478,21989
5101,Q401,Victor Erle Nash Williams,1933,Author,3050477,21989
5102,Q401,Victor Erle Nash Williams,1953,Author,3049697,21989
5103,Q401,Victor Erle Nash Williams,1933,Author,3050470,21989
5104,Q401,Victor Erle Nash Williams,1950,Author,3074357,21989
5105,Q401,Victor Erle Nash Williams,1950,Author,3074361,21989
5106,Q401,Victor Erle Nash Williams,1930,Author,3074598,21989
5107,Q401,Victor Erle Nash Williams,1930,Author,3118150,21989
5108,Q401,Victor Erle Nash Williams,1929,Author,3135531,21989
5109,Q401,Victor Erle Nash Williams,1929,Author,3074596,21989
5111,Q401,Victor Erle Nash Williams,1949,Author,3125459,27349
5112,Q401,Victor Erle Nash Williams,1949,Author,3074359,27349
5113,Q401,Victor Erle Nash Williams,1949,Author,3074356,27349
5121,Q402,Ivan Donald Margary,1952,Author,3182010,25108
5122,Q402,Ivan Donald Margary,1938,Author,3181811,25108
5123,Q402,Ivan Donald Margary,1930,Author,3127493,25108
5124,Q402,Ivan Donald Margary,1957,Author,3127222,25108
5125,Q402,Ivan Donald Margary,1933,Author,3181659,25108
5127,Q402,Ivan Donald Margary,1938,Author,3113568,25108
5128,Q402,Ivan Donald Margary,1930,Author,3127495,25108
5131,Q402,Ivan Donald Margary,1948,Author,3062010,25108
5132,Q402,Ivan Donald Margary,1932,Author,3127527,25108
5134,Q402,Ivan Donald Margary,1943,Author,3005676,25108
5135,Q402,Ivan Donald Margary,1930,Author,3127473,25108
5136,Q402,Ivan Donald Margary,1946,Author,3061999,25108
5137,Q402,Ivan Donald Margary,1932,Author,3127552,25108
5138,Q402,Ivan Donald Margary,1952,Author,3127184,25108
5139,Q402,Ivan Donald Margary,1949,Author,3127160,25108
5140,Q402,Ivan Donald Margary,1959,Author,3182078,25108
5141,Q402,Ivan Donald Margary,1957,Author,3182061,25108
5143,Q402,Ivan Donald Margary,1947,Author,3127159,25108
5146,Q402,Ivan Donald Margary,1957,Author,3127223,25108
5147,Q402,Ivan Donald Margary,1937,Author,3181765,25108
5148,Q402,Ivan Donald Margary,1928,Author,3127425,25108
5149,Q402,Ivan Donald Margary,1951,Author,3062068,25108
5150,Q402,Ivan Donald Margary,1952,Author,3179918,25108
5152,Q402,Ivan Donald Margary,1952,Author,3181988,25108
5153,Q402,Ivan Donald Margary,1949,Author,3127173,25108
5154,Q402,Ivan Donald Margary,1949,Author,3062023,25108
5155,Q402,Ivan Donald Margary,1953,Author,3127178,25108
5156,Q402,Ivan Donald Margary,1930,Author,3127507,25108
5157,Q402,Ivan Donald Margary,1952,Author,3003977,25108
5167,Q407,Mark Reginald Hull,1957,Author,3004072,20973
5168,Q407,Mark Reginald Hull,1944,Author,3139365,20973
5169,Q407,Mark Reginald Hull,1933,Author,3139529,20973
5170,Q407,Mark Reginald Hull,1937,Author,3139532,20973
5171,Q407,Mark Reginald Hull,1926,Author,3211617,20973
5172,Q407,Mark Reginald Hull,1944,Author,3139366,20973
5174,Q407,Mark Reginald Hull,1949,Author,3125458,20973
5175,Q407,Mark Reginald Hull,1931,Author,3035325,20973
5176,Q407,Mark Reginald Hull,1949,Author,3123038,20973
5177,Q407,Mark Reginald Hull,1951,Author,3123154,20973
5178,Q407,Mark Reginald Hull,1948,Author,3004246,20973
5179,Q407,Mark Reginald Hull,1936,Author,3112303,20973
5180,Q407,Mark Reginald Hull,1960,Author,3139388,20973
5181,Q407,Mark Reginald Hull,1932,Author,3179634,20973
5182,Q407,Mark Reginald Hull,1950,Author,3139369,20973
5186,Q4080,Cecil Harcourt Smith,NA,Author,3143737,50152
5187,Q41,Charles Hercules Read,1909,Author,3005303,47346
5188,Q41,Charles Hercules Read,1899,Author,3005053,47346
5189,Q41,Charles Hercules Read,1902,Author,3105600,47346
5190,Q41,Charles Hercules Read,1906,Author,3005274,47346
5191,Q41,Charles Hercules Read,1891,Author,3105904,47346
5192,Q41,Charles Hercules Read,1896,Author,3149975,47346
5193,Q41,Charles Hercules Read,1903,Author,3005115,47346
5194,Q41,Charles Hercules Read,1905,Author,3150045,47346
5195,Q41,Charles Hercules Read,1906,Author,3005280,47346
5196,Q41,Charles Hercules Read,1897,Author,3004962,47346
5197,Q41,Charles Hercules Read,1897,Author,3004975,47346
5198,Q41,Charles Hercules Read,1897,Author,3004980,47346
5199,Q41,Charles Hercules Read,1897,Author,3004986,47346
5200,Q41,Charles Hercules Read,1892,Author,3004835,47346
5201,Q41,Charles Hercules Read,1903,Author,3005136,47346
5202,Q41,Charles Hercules Read,1897,Author,3005011,47346
5203,Q41,Charles Hercules Read,1897,Author,3004984,47346
5204,Q41,Charles Hercules Read,1897,Author,3105967,47346
5205,Q41,Charles Hercules Read,1897,Author,3004976,47346
5206,Q41,Charles Hercules Read,1910,Author,3005503,47346
5207,Q41,Charles Hercules Read,1897,Author,3004991,47346
5208,Q41,Charles Hercules Read,1897,Author,3004964,47346
5209,Q41,Charles Hercules Read,1905,Author,3150048,47346
5210,Q41,Charles Hercules Read,1906,Author,3005278,47346
5211,Q41,Charles Hercules Read,1906,Author,3005281,47346
5212,Q41,Charles Hercules Read,1905,Author,3005192,47346
5213,Q41,Charles Hercules Read,1906,Author,3005262,47346
5214,Q41,Charles Hercules Read,1897,Author,3004963,47346
5215,Q41,Charles Hercules Read,1899,Author,3005065,47346
5216,Q41,Charles Hercules Read,1910,Author,3005486,47346
5217,Q41,Charles Hercules Read,1902,Author,3150023,47346
5218,Q41,Charles Hercules Read,1902,Author,3150012,47346
5219,Q41,Charles Hercules Read,1894,Author,3004946,47346
5220,Q41,Charles Hercules Read,1894,Author,3105945,47346
5221,Q41,Charles Hercules Read,1892,Author,3004875,47346
5222,Q41,Charles Hercules Read,1910,Author,3105706,47346
5223,Q41,Charles Hercules Read,1894,Author,3004901,47346
5224,Q41,Charles Hercules Read,1894,Author,3105944,47346
5225,Q41,Charles Hercules Read,1890,Author,3140520,47346
5226,Q41,Charles Hercules Read,1894,Author,3105943,47346
5227,Q41,Charles Hercules Read,1898,Author,3105991,47346
5228,Q41,Charles Hercules Read,1894,Author,3004929,47346
5229,Q41,Charles Hercules Read,1894,Author,3004910,47346
5231,Q41,Charles Hercules Read,1888,Author,3140493,47346
5232,Q41,Charles Hercules Read,1904,Author,3129857,47346
5233,Q41,Charles Hercules Read,1899,Author,3004603,47346
5234,Q42,William Minet,NA,Author,3131656,48657
5235,Q42,William Minet,1895,Author,3145645,48657
5236,Q42,William Minet,1905,Author,3005210,48657
5237,Q42,William Minet,1907,Author,3139467,48657
5238,Q42,William Minet,1906,Author,3139426,48657
5239,Q42,William Minet,1899,Author,3145653,48657
5240,Q42,William Minet,1893,Author,3146224,48657
5241,Q42,William Minet,NA,Author,3145633,48657
5242,Q42,William Minet,1923,Author,3105777,48657
5243,Q42,William Minet,1891,Author,3146217,48657
5248,Q4222,C. H. H. Blair,1925,Issue editor,1095501,26860
5249,Q4222,C. H. H. Blair,1924,Issue editor,1095500,26860
5250,Q4222,C. H. H. Blair,1907,Author,3211313,26860
5251,Q4222,C. H. H. Blair,NA,Author,3126241,26860
5252,Q4222,C. H. H. Blair,1908,Author,3126858,26860
5253,Q4222,C. H. H. Blair,1951,Author,3126074,26860
5254,Q4222,C. H. H. Blair,1959,Author,3212258,26860
5255,Q4222,C. H. H. Blair,1935,Author,3211797,26860
5256,Q4222,C. H. H. Blair,1929,Author,3211690,26860
5257,Q4222,C. H. H. Blair,1920,Author,3211517,26860
5258,Q4222,C. H. H. Blair,1920,Author,3211518,26860
5259,Q4222,C. H. H. Blair,1957,Author,3212195,26860
5262,Q4222,C. H. H. Blair,1908,Author,3126866,26860
5263,Q4222,C. H. H. Blair,NA,Author,3126421,26860
5264,Q4222,C. H. H. Blair,NA,Author,3126434,26860
5265,Q4222,C. H. H. Blair,1943,Author,3105538,26860
5266,Q4222,C. H. H. Blair,1926,Author,3211621,26860
5267,Q4222,C. H. H. Blair,1952,Author,3212053,26860
5268,Q4222,C. H. H. Blair,1918,Author,3211490,26860
5269,Q4222,C. H. H. Blair,1919,Author,3211504,26860
5270,Q4222,C. H. H. Blair,1957,Author,3212187,26860
5271,Q4222,C. H. H. Blair,1907,Author,3126844,26860
5272,Q4222,C. H. H. Blair,1938,Author,3211855,26860
5273,Q4222,C. H. H. Blair,1914,Author,3211429,26860
5274,Q4222,C. H. H. Blair,1913,Author,3211402,26860
5275,Q4222,C. H. H. Blair,1917,Author,3211475,26860
5276,Q4222,C. H. H. Blair,1915,Author,3211446,26860
5277,Q4222,C. H. H. Blair,1912,Author,3211383,26860
5278,Q4222,C. H. H. Blair,1916,Author,3211457,26860
5279,Q4222,C. H. H. Blair,1911,Author,3211375,26860
5280,Q4222,C. H. H. Blair,1945,Author,3211952,26860
5281,Q4222,C. H. H. Blair,1941,Author,3211915,26860
5282,Q4222,C. H. H. Blair,NA,Author,3126328,26860
5283,Q4222,C. H. H. Blair,NA,Author,3126460,26860
5284,Q4222,C. H. H. Blair,1947,Author,3040737,26860
5285,Q4222,C. H. H. Blair,1957,Author,3212188,26860
5286,Q4222,C. H. H. Blair,1960,Author,3212272,26860
5287,Q4222,C. H. H. Blair,1952,Author,3212066,26860
5288,Q4222,C. H. H. Blair,NA,Author,3126411,26860
5289,Q4222,C. H. H. Blair,1957,Author,3212169,26860
5290,Q4222,C. H. H. Blair,1954,Author,3212095,26860
5291,Q4222,C. H. H. Blair,1941,Author,3211911,26860
5292,Q4222,C. H. H. Blair,1957,Author,3212181,26860
5293,Q4222,C. H. H. Blair,1951,Author,3212048,26860
5294,Q4222,C. H. H. Blair,1958,Author,3212223,26860
5299,Q4222,C. H. H. Blair,1943,Author,3211934,26860
5300,Q4222,C. H. H. Blair,1946,Author,3211968,26860
5301,Q4222,C. H. H. Blair,1949,Author,3212012,26860
5302,Q4222,C. H. H. Blair,1936,Author,3211805,26860
5303,Q4222,C. H. H. Blair,1930,Author,3211695,26860
5304,Q4222,C. H. H. Blair,1929,Author,3211677,26860
5305,Q4222,C. H. H. Blair,1924,Author,3004299,26860
5306,Q4222,C. H. H. Blair,1923,Author,3105772,26860
5307,Q4222,C. H. H. Blair,1946,Author,3211963,26860
5308,Q4222,C. H. H. Blair,1945,Author,3211955,26860
5309,Q4222,C. H. H. Blair,1953,Author,3212086,26860
5310,Q4222,C. H. H. Blair,1937,Author,3211831,26860
5311,Q4222,C. H. H. Blair,NA,Author,3126406,26860
5312,Q4222,C. H. H. Blair,1947,Author,3211977,26860
5313,Q4222,C. H. H. Blair,NA,Author,3126352,26860
5314,Q4222,C. H. H. Blair,1905,Author,3126753,26860
5315,Q4222,C. H. H. Blair,NA,Author,3126425,26860
5316,Q4222,C. H. H. Blair,1955,Author,3040765,26860
5317,Q4222,C. H. H. Blair,1922,Author,3211544,26860
5323,Q4222,C. H. H. Blair,1928,Author,3105817,26860
5324,Q4222,C. H. H. Blair,1930,Author,3211702,26860
5325,Q4222,C. H. H. Blair,1939,Author,3211867,26860
5326,Q4222,C. H. H. Blair,1953,Author,3212073,26860
5327,Q4222,C. H. H. Blair,1923,Author,3211567,26860
5328,Q4222,C. H. H. Blair,1924,Author,3211576,26860
5329,Q4222,C. H. H. Blair,1959,Author,3212243,26860
5330,Q4222,C. H. H. Blair,1940,Author,3211887,26860
5331,Q4222,C. H. H. Blair,1938,Author,3211859,26860
5332,Q4222,C. H. H. Blair,1957,Author,3212186,26860
5333,Q4222,C. H. H. Blair,1938,Author,3211856,26860
5334,Q4222,C. H. H. Blair,1948,Author,3211988,26860
5335,Q4222,C. H. H. Blair,1940,Author,3211886,26860
5336,Q4222,C. H. H. Blair,1931,Author,3211718,26860
5337,Q4222,C. H. H. Blair,1934,Author,3211783,26860
5338,Q4222,C. H. H. Blair,1922,Author,3211553,26860
5339,Q4222,C. H. H. Blair,1913,Author,3211409,26860
5340,Q4222,C. H. H. Blair,1922,Author,3211548,26860
5341,Q4222,C. H. H. Blair,1955,Author,3212121,26860
5342,Q4222,C. H. H. Blair,1910,Author,3211359,26860
5343,Q4222,C. H. H. Blair,1927,Author,3211641,26860
5344,Q4222,C. H. H. Blair,1956,Author,3212144,26860
5345,Q4222,C. H. H. Blair,1939,Author,3211873,26860
5346,Q4222,C. H. H. Blair,1944,Author,3211945,26860
5347,Q4222,C. H. H. Blair,1953,Author,3212091,26860
5348,Q4222,C. H. H. Blair,1953,Author,3212076,26860
5349,Q4222,C. H. H. Blair,1935,Author,3211787,26860
5350,Q4222,C. H. H. Blair,1942,Author,3211923,26860
5351,Q4222,C. H. H. Blair,1943,Author,3211930,26860
5352,Q4222,C. H. H. Blair,1944,Author,3211941,26860
5353,Q4222,C. H. H. Blair,NA,Author,3126304,26860
5354,Q4222,C. H. H. Blair,1929,Author,3211679,26860
5355,Q4222,C. H. H. Blair,1937,Author,3211835,26860
5357,Q4222,C. H. H. Blair,1950,Author,3085831,26860
5358,Q4222,C. H. H. Blair,1929,Author,3211688,26860
5359,Q4222,C. H. H. Blair,1958,Author,3212203,26860
5360,Q4222,C. H. H. Blair,1934,Author,3211776,26860
5361,Q4222,C. H. H. Blair,1950,Author,3212019,26860
5362,Q4222,C. H. H. Blair,1950,Author,3125822,26860
5363,Q4222,C. H. H. Blair,1943,Author,3211936,26860
5364,Q43,Arthur Evans,1894,Author,3143755,45869
5365,Q43,Arthur Evans,1897,Author,3178990,45869
5366,Q43,Arthur Evans,1904,Author,3136170,45869
5367,Q43,Arthur Evans,1884,Author,3149911,45869
5368,Q43,Arthur Evans,1896,Author,3075401,45869
5369,Q43,Arthur Evans,1894,Author,3075643,45869
5370,Q43,Arthur Evans,1897,Author,3143833,45869
5371,Q43,Arthur Evans,1906,Author,3110061,45869
5372,Q43,Arthur Evans,1904,Author,3150081,45869
5373,Q43,Arthur Evans,1906,Author,3110085,45869
5374,Q43,Arthur Evans,1886,Author,3046993,45869
5375,Q43,Arthur Evans,1900,Author,3140729,45869
5376,Q43,Arthur Evans,1901,Author,3143944,45869
5377,Q43,Arthur Evans,1942,Author,3074950,45869
5378,Q43,Arthur Evans,1910,Author,3075898,45869
5379,Q43,Arthur Evans,1887,Author,3075842,45869
5380,Q43,Arthur Evans,1888,Author,3049954,45869
5381,Q43,Arthur Evans,1871,Author,3076140,45869
5382,Q43,Arthur Evans,1891,Author,3105893,45869
5383,Q43,Arthur Evans,1897,Author,3105971,45869
5384,Q43,Arthur Evans,1880,Author,3076313,45869
5385,Q43,Arthur Evans,1909,Author,3005317,45869
5386,Q43,Arthur Evans,1887,Author,3140466,45869
5387,Q43,Arthur Evans,1893,Author,3143583,45869
5388,Q43,Arthur Evans,1896,Author,3149976,45869
5389,Q43,Arthur Evans,1894,Author,3143790,45869
5390,Q43,Arthur Evans,1886,Author,3144236,45869
5391,Q43,Arthur Evans,1890,Author,3075579,45869
5392,Q43,Arthur Evans,1889,Author,3075881,45869
5393,Q43,Arthur Evans,1906,Author,3110087,45869
5394,Q43,Arthur Evans,1905,Author,3150055,45869
5395,Q43,Arthur Evans,1895,Author,3113274,45869
5396,Q4411,Richard Saul Ferguson,1893,Author,3195249,46198
5397,Q4411,Richard Saul Ferguson,1895,Author,3195358,46198
5398,Q4411,Richard Saul Ferguson,1884,Author,3194695,46198
5399,Q4411,Richard Saul Ferguson,1899,Author,3179034,46198
5400,Q4411,Richard Saul Ferguson,1892,Author,3004872,46198
5401,Q4411,Richard Saul Ferguson,1895,Author,3195353,46198
5402,Q4411,Richard Saul Ferguson,1880,Author,3194354,46198
5403,Q4411,Richard Saul Ferguson,1887,Author,3004748,46198
5404,Q4411,Richard Saul Ferguson,1888,Author,3194929,46198
5405,Q4411,Richard Saul Ferguson,1888,Author,3194940,46198
5406,Q4411,Richard Saul Ferguson,1883,Author,3194597,46198
5407,Q4411,Richard Saul Ferguson,1897,Author,3195494,46198
5408,Q4411,Richard Saul Ferguson,1881,Author,3194478,46198
5409,Q4411,Richard Saul Ferguson,1880,Author,3194338,46198
5410,Q4411,Richard Saul Ferguson,1880,Author,3194358,46198
5411,Q4411,Richard Saul Ferguson,1889,Author,3210977,46198
5412,Q4411,Richard Saul Ferguson,1893,Author,3105929,46198
5413,Q4411,Richard Saul Ferguson,1878,Author,3194233,46198
5414,Q4411,Richard Saul Ferguson,1878,Author,3194243,46198
5415,Q4411,Richard Saul Ferguson,1884,Author,3194716,46198
5416,Q4411,Richard Saul Ferguson,1899,Author,3195575,46198
5417,Q4411,Richard Saul Ferguson,1884,Author,3194710,46198
5418,Q4411,Richard Saul Ferguson,1876,Author,3194120,46198
5419,Q4411,Richard Saul Ferguson,1884,Author,3178595,46198
5420,Q4411,Richard Saul Ferguson,1899,Author,3195590,46198
5421,Q4411,Richard Saul Ferguson,1899,Author,3179030,46198
5422,Q4411,Richard Saul Ferguson,1887,Author,3178666,46198
5423,Q4411,Richard Saul Ferguson,1899,Author,3126643,46198
5424,Q4411,Richard Saul Ferguson,1892,Author,3004871,46198
5425,Q4411,Richard Saul Ferguson,1883,Author,3194588,46198
5426,Q4411,Richard Saul Ferguson,1885,Author,3075790,46198
5427,Q4411,Richard Saul Ferguson,1889,Author,3210979,46198
5428,Q4411,Richard Saul Ferguson,1893,Author,3195251,46198
5429,Q4411,Richard Saul Ferguson,1888,Author,3194925,46198
5430,Q4411,Richard Saul Ferguson,1883,Author,3194575,46198
5432,Q4411,Richard Saul Ferguson,1870,Author,3194010,46198
5433,Q4411,Richard Saul Ferguson,1883,Author,3194604,46198
5434,Q4411,Richard Saul Ferguson,1898,Author,3179010,46198
5435,Q4411,Richard Saul Ferguson,1886,Author,3210913,46198
5436,Q4411,Richard Saul Ferguson,1896,Author,3178955,46198
5437,Q4411,Richard Saul Ferguson,1899,Author,3126676,46198
5438,Q4411,Richard Saul Ferguson,1881,Author,3194473,46198
5439,Q4411,Richard Saul Ferguson,1895,Author,3178942,46198
5440,Q4411,Richard Saul Ferguson,1899,Author,3179035,46198
5441,Q4411,Richard Saul Ferguson,1897,Author,3004992,46198
5442,Q4411,Richard Saul Ferguson,1876,Author,3194116,46198
5443,Q4411,Richard Saul Ferguson,1882,Author,3178517,46198
5444,Q4411,Richard Saul Ferguson,1880,Author,3194371,46198
5445,Q4411,Richard Saul Ferguson,1886,Author,3184390,46198
5446,Q4411,Richard Saul Ferguson,1880,Author,3178437,46198
5447,Q4411,Richard Saul Ferguson,1880,Author,3194359,46198
5448,Q4411,Richard Saul Ferguson,1895,Author,3195351,46198
5449,Q4411,Richard Saul Ferguson,1895,Author,3178932,46198
5450,Q4411,Richard Saul Ferguson,1893,Author,3178883,46198
5451,Q4411,Richard Saul Ferguson,1893,Author,3195256,46198
5452,Q4411,Richard Saul Ferguson,1895,Author,3195374,46198
5453,Q4411,Richard Saul Ferguson,1883,Author,3194589,46198
5454,Q4411,Richard Saul Ferguson,1895,Author,3195366,46198
5455,Q4411,Richard Saul Ferguson,1935,Author,3126563,46198
5456,Q4411,Richard Saul Ferguson,1884,Author,3194694,46198
5457,Q4411,Richard Saul Ferguson,1891,Author,3105889,46198
5458,Q4411,Richard Saul Ferguson,1878,Author,3194228,46198
5459,Q4411,Richard Saul Ferguson,1899,Author,3005029,46198
5460,Q4411,Richard Saul Ferguson,1900,Author,3195647,46198
5461,Q4411,Richard Saul Ferguson,1889,Author,3210988,46198
5462,Q4411,Richard Saul Ferguson,1888,Author,3194922,46198
5463,Q4411,Richard Saul Ferguson,1887,Author,3210961,46198
5464,Q4411,Richard Saul Ferguson,1894,Author,3004911,46198
5465,Q4411,Richard Saul Ferguson,1895,Author,3178947,46198
5466,Q4411,Richard Saul Ferguson,1897,Author,3195463,46198
5467,Q4411,Richard Saul Ferguson,1880,Author,3194343,46198
5468,Q4411,Richard Saul Ferguson,1880,Author,3194347,46198
5469,Q4411,Richard Saul Ferguson,1893,Author,3195257,46198
5470,Q4411,Richard Saul Ferguson,1894,Author,3046865,46198
5471,Q4411,Richard Saul Ferguson,1878,Author,3194237,46198
5472,Q4411,Richard Saul Ferguson,1876,Author,3194143,46198
5473,Q4411,Richard Saul Ferguson,1894,Author,3004936,46198
5474,Q4411,Richard Saul Ferguson,1888,Author,3178711,46198
5475,Q4411,Richard Saul Ferguson,1895,Author,3178929,46198
